Area,soltal,latitud,dag,solighetsfaktor,f(t,latitud),W(t)Januari
100	2	80	0.526289209105988	0.0	0
100	2	80	0.7981340182878103	0.0	0
100	2	80	0.8887483691776918	0.0	0
100	2	80	0.7298445388114594	0.0	0
100	2	80	0.3309131456721983	0.0	0
100	2	80	0.12522645005399946	0.0	0
100	2	80	0.1976839308005347	0.0	0
100	2	80	0.7133346327204602	0.0	0
100	2	80	0.7956938587232716	0.0	0
100	2	80	0.769733043004336	0.0	0
100	2	80	0.6323185998033809	0.0	0
100	2	80	0.11635625771298896	0.0	0
100	2	80	0.7699730331644843	0.0	0
100	2	80	0.9700098145245646	0.0	0
100	2	80	0.4441177942817428	0.0	0
100	2	80	0.21705860244438624	0.0	0
100	2	80	0.4185762348171893	0.0	0
100	2	80	0.7342074754402538	0.0	0
100	2	80	0.9345426064146608	0.0	0
100	2	80	0.5701008377061771	0.0	0
100	2	80	0.6460739773227905	0.0	0
100	2	80	0.32895574623988477	0.0	0
100	2	80	0.8028760830238532	0.0	0
100	2	80	0.691853966488083	0.0	0
100	2	80	0.44030085642196304	0.0	0
100	2	80	0.6821988923837918	0.0	0
100	2	80	0.0885784303770436	0.0	0
100	2	80	0.007066941898501877	0.0	0
100	2	80	0.019623194929256238	0.0	0
100	2	80	0.8477962696758808	0.0	0
Februari
100	2	80	0.48608321435055335	0.0	0
100	2	80	0.5295216745969069	0.0	0
100	2	80	0.38534420051204354	0.0	0
100	2	80	0.16675213550234236	0.0	0
100	2	80	0.9725939639636167	0.0	0
100	2	80	0.6707383664913036	0.0	0
100	2	80	0.6039080554950136	0.0	0
100	2	80	0.8604031782414979	0.0	0
100	2	80	0.43508472975149726	0.0	0
100	2	80	0.44776342655122503	0.0	0
100	2	80	0.6443437984889357	0.0	0
100	2	80	0.4261536513518922	0.0	0
100	2	80	0.06667217277096471	0.0	0
100	2	80	0.43696270301459406	0.0	0
100	2	80	0.5808213175262125	0.0	0
100	2	80	0.16084604171885275	0.0	0
100	2	80	0.937409619080745	0.0	0
100	2	80	0.41222390075942394	0.0	0
100	2	80	0.9837145080921457	0.0	0
100	2	80	0.41310215140353457	0.0	0
100	2	80	0.4194965877447384	0.0	0
100	2	80	0.9212047002424607	0.0	0
100	2	80	0.3766365448749476	0.0	0
100	2	80	0.5724762924994051	0.0	0
100	2	80	0.8594306391423134	0.0	0
100	2	80	0.3340995121424446	3.867517123861369e-05	5.78797182171945e-07
100	2	80	0.7072753978035222	0.0034069556071853833	2.4085070806688936e-05
100	2	80	0.4813750039678776	0.007949546470502741	8.257124284576706e-05
100	2	80	0.378456611847789	0.013383335242937135	0.00017681465753225845
100	2	80	0.7636713296099411	0.046974248980269105	0.0003075554047856036
Mars
100	2	80	0.24777566395261297	0.0235632257014949	0.0004754951581120848
100	2	80	0.5875746491976707	0.08006245839315006	0.0006812960574666965
100	2	80	0.8231847831273383	0.15238461480003362	0.0009255796385175725
100	2	80	0.09328247716943283	0.022554318848536124	0.0012089258096978804
100	2	80	0.3303387952902148	0.10120734216810598	0.0015318718783724993
100	2	80	0.1959247314492667	0.07425201034319004	0.0018949116273873025
100	2	80	0.5131351071762249	0.23588763849190114	0.002298494443208022
100	2	80	0.9554915153347594	0.5241873266082843	0.0027430244967933267
100	2	80	0.3746739420642683	0.24195393928734643	0.0032288599782827137
100	2	80	0.737843493489511	0.5543141307807987	0.0037563123865147884
100	2	80	0.8874439684226043	0.7677536681403954	0.00432564587432515
100	2	80	0.5273833312989763	0.5207463861643653	0.004937076650505204
100	2	80	0.5993827161013382	0.6702024739465967	0.0055907724392346755
100	2	80	0.44065298646257844	0.5540640216496782	0.006286851997730996
100	2	80	0.2236048946048681	0.31418208075789134	0.007025384692787742
100	2	80	0.09873824188226688	0.1541578475110004	0.00780639013680305
100	2	80	0.7152478787527939	1.2344946480774863	0.008629837883826538
100	2	80	0.8161323356218766	1.549940943243431	0.009495647186080472
100	2	80	0.38839382477195417	0.8081455424769501	0.010403686811337097
100	2	80	0.34555135457888775	0.784662460738886	0.011353774921460355
100	2	80	0.13646154035318403	0.3369420749461334	0.012345679012345678
100	2	80	0.9388271869749006	2.512135551816362	0.01337911591541673
100	2	80	0.9927552089528002	2.8698074897367705	0.014453751860763156
100	2	80	0.5308741745203344	1.6530575158477059	0.015569202601928303
100	2	80	0.5853487482496582	1.9579954967056838	0.016725033602280597
100	2	80	0.10181454147992497	0.3649187982335482	0.017920760282827585
100	2	80	0.6136495533128122	2.3509955543606686	0.019155848331256196
100	2	80	0.04527207520638554	0.18497911038168013	0.020429714071908633
100	2	80	0.03337031976651106	0.14510566241320075	0.021741724896328717
100	2	80	0.828689294390681	3.827086006145266	0.023091199753939428
April
100	2	80	0.6060298984439012	2.9668084232156926	0.024477409702339324
100	2	80	0.598187561597054	3.098561143851147	0.025899578516632323
100	2	80	0.35184128150764504	1.925056179685823	0.027356883357133776
100	2	80	0.495132851591631	2.8567636066233253	0.028848455494723344
100	2	80	0.9557082173205993	5.805617979686836	0.030373381093045996
100	2	80	0.055949644237941465	0.35730228395602726	0.03193070204669217
100	2	80	0.9889841741334608	6.630034562996559	0.03351941687441933
100	2	80	0.6141445371480806	4.316021311820805	0.03513848166641055
100	2	80	0.09251667024522714	0.6806786540956147	0.03678681108449914
100	2	80	0.3601964439378921	2.7708672934385437	0.03846327941422318
100	2	80	0.1347694102816942	1.0826490784158724	0.040166721667510674
100	2	80	0.5808270129291269	4.866858125169843	0.041895934734734026
100	2	80	0.7587381100245012	6.623734926523282	0.043649678584810954
100	2	80	0.2936229882362891	2.6676633593422525	0.04542667751197135
100	2	80	0.8313172035871957	7.851894308597168	0.04722562142775139
100	2	80	0.06232793778878354	0.6113768259755322	0.04904516719672016
100	2	80	0.022140981154320616	0.2253240713832434	0.050883940014391234
100	2	80	0.7826507420796452	8.255483743805346	0.052740534825719484
100	2	80	0.3810444490251943	4.162035558554507	0.05461351778253194
100	2	80	0.024295693067183044	0.27454826923696485	0.056501427738195664
100	2	80	0.6284475562093117	7.340616594055987	0.058402777777777776
100	2	80	0.8677516115698839	10.467871095208608	0.06031605678191001
100	2	80	0.7251714164402235	9.026894780892954	0.062239731022527466
100	2	80	0.2307670233278707	2.961767628180495	0.064172245788612
100	2	80	0.005747527645527217	0.0759961406228886	0.06611202704003481
100	2	80	0.3155888837643074	4.295637023881908	0.06805748308755447
100	2	80	0.7764325316093538	10.871143425913948	0.0700070062969975
100	2	80	0.9335214040211017	13.43504864035868	0.07195897481561649
100	2	80	0.7431616079076355	10.985675636535895	0.0739117543185927
100	2	80	0.7044978269522676	10.689162327015739	0.07586369977362592
Maj
100	2	80	0.8302616850711324	12.921056607090474	0.0778131572215299
100	2	80	0.5784697369993371	9.227571720434563	0.07975846557073336
100	2	80	0.5079184166774864	8.299179535624456	0.08169795840356578
100	2	80	0.978659052663648	16.369044619296524	0.08362996579219477
100	2	80	0.588221550171176	10.064802024166484	0.085552816122068
100	2	80	0.5899083172984554	10.319247072116555	0.08746483792070087
100	2	80	0.5512070397822406	9.851653053796	0.08936436168964737
100	2	80	0.7914724699646329	14.444328529430114	0.0912497217374823
100	2	80	0.1737710746904313	3.2362867078111006	0.09311925801162427
100	2	80	0.6093616019658117	11.574374886539175	0.09497131792682727
100	2	80	0.9561667101762228	18.512201816566986	0.09680425818817287
100	2	80	0.6294927501342241	12.415667636545363	0.09861644660639873
100	2	80	0.29550973141596404	5.934205615715392	0.10040626390340954
100	2	80	0.4116228266704134	8.411274175035224	0.10217210550582677
100	2	80	0.390736222286053	8.120466421786809	0.10391238332444541
100	2	80	0.3748908047423273	7.919607802472537	0.10562552751748473
100	2	80	0.5219248795206259	11.201550536238338	0.10730998823553559
100	2	80	0.8494738158469031	18.512453297852964	0.10896423734613017
100	2	80	0.0037194865371494856	0.08226520054145252	0.11058677013588326
